Timestamp,miners-revenue,market-price,difficulty,hash-rate
7/9/2018,13573744.76,6724.04,5363678461481,36261667
7/12/2018,11007393.2,6403.18,5363678461481,37594816
7/15/2018,10454811.33,6248.84,5363678461481,35461777
7/18/2018,14162648.56,7321.62,5178671069072,44793366
7/21/2018,14466795.4,7334.99,5178671069072,35268340
7/24/2018,16326406.8,7715.1,5178671069072,40931868
7/27/2018,17302326.28,7939.81,5178671069072,42991334
7/30/2018,17783188.64,8220.91,5949437371609,39630250
8/2/2018,14364964.4,7607.7,5949437371609,45249465
8/5/2018,16086605.41,7011.28,5949437371610,47319702
8/8/2018,13496173.29,6718.23,5949437371610,46432457
8/11/2018,14364533.29,6138.96,6197839919508,52376370
8/14/2018,12178415.47,6252.13,6389316883512,43195594
8/17/2018,12659503.85,6312.75,6389316883512,48277429
8/20/2018,11859087.98,6486.58,6389316883512,47642200
8/23/2018,13754538.3,6354.57,6389316883512,47324585
8/26/2018,11462792.45,6738.27,6727225469723,57853309
8/29/2018,13671393.35,7078.19,6727225469723,46483295
9/1/2018,13715513.66,7018.78,6727225469723,50496241
9/4/2018,13221829.9,7265.08,6727225469723,42135936
9/7/2018,12250781.55,6501.19,6971177230938,52673943
9/10/2018,13080457.36,6240.98,7019199231177,47105049
9/13/2018,13463775.47,6326.04,7019199231177,51641090
9/16/2018,11500218.9,6522.39,7019199231177,48500754
9/19/2018,11443545.95,6342.39,7019199231177,54432501
9/22/2018,12165754.71,6756.12,7152633351906,55111697
9/25/2018,12554837.95,6583.45,7152633351906,60089527
9/28/2018,11811663.08,6686.08,7152633351906,54756137
10/1/2018,13520452.4,6611.02,7152633351906,56178375
10/4/2018,12003041.51,6483.73,7364268059356,54911963
10/7/2018,10527206.71,6573.62,7454968648263,52623567
10/10/2018,10819341.66,6626.85,7454968648263,53364744
10/13/2018,10340801.32,6247,7454968648263,52252979
10/16/2018,13207214.21,6599.17,7454968648263,50029448
10/19/2018,11365265.47,6509.61,7182852313938,50702737
10/22/2018,11177638.22,6504.78,7182852313938,55344536
10/25/2018,9185666.641,6489.77,7182852313938,48917429
10/28/2018,11140721.61,6457.21,7182852313938,49988614
10/31/2018,12343537.16,6301.61,7182852313938,58201029
11/3/2018,11791348.73,6390.42,7184404942702,57499332
11/6/2018,11736833.13,6437.76,7184404942702,45713754
11/9/2018,9902899.043,6444.97,7184404942702,45356616
11/12/2018,11660743.77,6408.53,7184404942702,49999419
11/15/2018,10486098.12,5756.77,7184404942702,45356616
11/18/2018,10338423.73,5572.44,6653303141406,40680712
11/21/2018,7923554.716,4491.98,6653303141406,34727437
11/24/2018,6900149.063,4352.98,6653303141406,47295462
11/27/2018,5473562.855,3793.35,6653303141406,43326612
11/30/2018,5723625.77,4278.77,6653303141406,33404487
12/3/2018,5968275.427,4140.6,6194015746026,35101306
12/6/2018,6291958.871,3744.98,5646403851535,37892375
12/9/2018,5447972.132,3453.66,5646403851535,35927585
12/12/2018,5337996.899,3407.28,5646403851535,33682111
12/15/2018,5982323.516,3242.42,5646403851535,41821954
12/18/2018,6740883.106,3556.54,5621092245588,35766529
12/21/2018,6721946.323,4135.19,5106422924660,35537832
12/24/2018,8916949.297,3995.17,5106422924660,38583932
12/27/2018,7478293.742,3848.21,5106422924660,44168449
12/30/2018,6745781.218,3770.36,5106422924660,44676132
1/2/2019,7012103.649,3855.88,5618595848853,42174589
1/4/2019,#N/A,3822.87,5618595848853,41615985
1/5/2019,7115351.219,3856.62,5618595848853,45526212
1/6/2019,8052390.56,3831.94,5618595848853,39381570
1/7/2019,7171471.578,4071.77,5618595848853,39381570
1/8/2019,7286414.818,4032.25,5618595848853,47202024
1/9/2019,8944897.013,4020.97,5618595848853,45805514
1/10/2019,8518054.364,4016.92,5618595848853,43571099
1/11/2019,7609635.023,3646.25,5618595848853,41336683
1/12/2019,6809814.943,3656.9,5618595848853,38543664
1/13/2019,6407919.17,3637.31,5618595848853,38264362
1/14/2019,6266417.921,3531.96,5862614531725,43423390
1/15/2019,6736884.253,3682.48,5883988430955,38609294
1/16/2019,6183026.059,3600.16,5883988430955,38901789
1/17/2019,6073704.513,3621.43,5883988430955,37146821
1/18/2019,5891153.312,3658.41,5883988430955,40364262
1/19/2019,6307175.116,3625.73,5883988430955,38901789
1/20/2019,6354782.864,3703.98,5883988430955,45921660
1/21/2019,7150096.95,3548.98,5883988430955,43874198
1/22/2019,6879083.72,3540.02,5883988430955,38024305
1/23/2019,5844342.941,3587.35,5883988430955,42704219
1/24/2019,6683461.533,3566.4,5883988430955,47384134
1/25/2019,7364947.571,3586.25,5883988430955,40364262
1/26/2019,6309969.923,3577.79,5883988430955,43874198
1/27/2019,6857448.826,3576.3,5883988430955,40071767
1/28/2019,6393436.198,3554.5,5836655168809,42070547
1/29/2019,6318406.831,3448.58,5814661935892,42201068
1/30/2019,6364552.334,3421.6,5814661935892,39310584
1/31/2019,5884537.246,3470,5814661935892,44802504
2/1/2019,6731427.323,3444.81,5814661935892,45669649
2/2/2019,6857975.372,3475.33,5814661935892,41622971
2/3/2019,6325531.024,3506.22,5814661935892,39888681
2/4/2019,6044025.213,3456.02,5814661935892,42490117
2/5/2019,6411524.45,3452.35,5814661935892,42490117
2/6/2019,6422102.205,3467.34,5814661935892,47403940
2/7/2019,6985845.574,3405.7,5814661935892,50294424
2/8/2019,7375022.024,3394.76,5814661935892,47114891
2/9/2019,7184754.273,3661.08,5814661935892,43357262
2/10/2019,6845104.348,3664.38,5894008795043,41018987
2/11/2019,6454979.701,3686.29,6061518831027,43691362
2/12/2019,6693602.408,3629.47,6061518831027,38568926
2/13/2019,6031364.558,3632.42,6061518831027,46101920
2/14/2019,6976103.877,3614.5,6061518831027,42486083
2/15/2019,6566282.272,3600.31,6061518831027,38267606
2/16/2019,5762323.416,3608.2,6061518831027,45197960
2/17/2019,6898485.341,3619.55,6061518831027,47909838
2/18/2019,7185045.431,3670.74,6061518831027,46704559
2/19/2019,7556019.109,3910.8,6061518831027,47005879
2/20/2019,7748245.938,3926.53,6061518831027,39171566
2/21/2019,6596656.215,3987.18,6061518831027,35857049
2/22/2019,6051778.486,3944.88,6061518831027,48813797
2/23/2019,8096363.882,3983.48,6061518831027,43088722
2/24/2019,7190247.783,4139.6,6064081790461,41298258
2/25/2019,7119748.032,3766.89,6071846049921,43162134
2/26/2019,6913971.366,3848.33,6071846049921,48595130
2/27/2019,7878415.307,3831.45,6071846049921,42558468
2/28/2019,6801908.847,3833.23,6071846049921,45274966
3/1/2019,7350871.435,3850.08,6071846049921,48896963
3/2/2019,7830758.118,3834.62,6071846049921,39841970
3/3/2019,6565214.955,3831.44,6071846049921,44067633
3/4/2019,7016670.618,3814.58,6071846049921,41351135
3/5/2019,6497311.764,3730.98,6071846049921,44973133
3/6/2019,7114388.352,3872.25,6071846049921,38634637
3/7/2019,6388631.337,3876.85,6071846049921,42860301
3/8/2019,7588198.88,3886.82,6071846049921,44067633
3/9/2019,7193574.076,3875.96,6071846049921,41652968
3/10/2019,7087594.993,3950.56,6071216044487,41045043
3/11/2019,6690849.408,3928.17,6068891541677,42839445
3/12/2019,6977449.877,3881.09,6068891541677,43141132
3/13/2019,7088005.704,3892.51,6068891541677,40727642
3/14/2019,6637474.194,3877.77,6068891541677,46761366
3/15/2019,7600598.594,3885.21,6068891541677,46157994
3/16/2019,7723228.792,3936.5,6068891541677,49174856
3/17/2019,8496146.107,4015.95,6068891541677,44046190
3/18/2019,7297849.339,3994.92,6068891541677,48571484
3/19/2019,8269486.756,3998.77,6068891541677,52493405
3/20/2019,8830120.093,4029.11,6068891541677,48571484
3/21/2019,8742662.153,4056.4,6068891541677,43141132
3/22/2019,7388901.058,3992.34,6068891541677,48571484
3/23/2019,8113657.072,3999.06,6068891541677,43744504
3/24/2019,7382484.151,4011.92,6368919654420,47490107
3/25/2019,7499624.087,3994.11,6379265451411,46933021
3/26/2019,7512795.861,3935.89,6379265451411,42493411
3/27/2019,6780907.838,3947.74,6379265451411,47250136
3/28/2019,7721974.785,4048.51,6379265451411,46298791
3/29/2019,7609348.211,4037.37,6379265451411,46615906
3/30/2019,7807462.6,4115.55,6379265451411,44078986
3/31/2019,7321449.75,4114.44,6379265451411,44078986
4/1/2019,7280099.538,4114.16,6379265451411,43127641
4/2/2019,7260086.688,4152.53,6379265451411,49787056
4/3/2019,9796335.107,4882.88,6379265451411,45030331
4/4/2019,9794906.734,4959.81,6379265451411,44396101
4/5/2019,9872137.446,4911.24,6379265451411,50104171
4/6/2019,10526385.51,5028.77,6379562392399,44081038
4/7/2019,9151289.68,5053.52,6393023717202,44809650
4/8/2019,9465714.638,5189.39,6393023717202,47034242
4/9/2019,10509444.22,5268.71,6393023717202,41949459
4/10/2019,9214713.996,5175.81,6393023717202,47034242
4/11/2019,10332304.74,5310.18,6393023717202,49894432
4/12/2019,10673185.07,5035.02,6393023717202,47987639
4/13/2019,10032844.69,5072.85,6393023717202,42902856
4/14/2019,8912797.683,5064.62,6393023717202,38771470
4/15/2019,8025830.568,5152.51,6393023717202,46080845
4/16/2019,9812670.32,5036.18,6393023717202,46080845
4/17/2019,9626718.555,5196.65,6393023717202,43856253
4/18/2019,9679415.784,5220.37,6393023717202,47352041
4/19/2019,10319254.17,5276.31,6393023717202,48305438
4/20/2019,10531918.66,5277.04,6393023717202,41631660
4/21/2019,9275897.463,5309.28,6357721118108,51199133
4/22/2019,11248346.3,5281.83,6353030562984,42318656
4/23/2019,9411111.827,5377.19,6353030562984,36634060
4/24/2019,8538019.902,5518.16,6353030562984,51477171
4/25/2019,12202481.91,5434.19,6353030562984,45160953
4/26/2019,10225360.66,5195.61,6353030562984,47687440
4/27/2019,10183521.95,5292.83,6353030562984,43266088
4/28/2019,9112041.031,5280.19,6353030562984,51477171
4/29/2019,10771720.95,5301.29,6353030562984,51477171
4/30/2019,11244134.78,5260.65,6353030562984,44213521
5/1/2019,9672352.742,5269.79,6353030562984,54003657
5/2/2019,11945018.64,5326.67,6353030562984,58109199
5/3/2019,12941749.35,5390.16,6353030562984,48003251
5/4/2019,11122649.23,5657.14,6554050172255,43006075
5/5/2019,10035261.37,5771.08,6702169884349,42978501
5/6/2019,9591032.608,5717.66,6702169884349,50308167
5/7/2019,11100910.08,5684.47,6702169884349,42312167
5/8/2019,10026818.29,5755.72,6702169884349,50641334
5/9/2019,11731703.73,5936.72,6702169884349,49975001
5/10/2019,12149462.76,6146.91,6702169884349,41645834
5/11/2019,10770042.58,6348.02,6702169884349,43311667
5/12/2019,11877938.28,7248.31,6702169884349,52640334
5/13/2019,15580744.72,6978.63,6702169884349,55638834
5/14/2019,16443665.52,7823.11,6702169884349,50641334
5/15/2019,16211651.62,7992.69,6702169884349,49641834
5/16/2019,16983774.49,8206.9,6702169884349,48642334
5/17/2019,16642489.04,7885.96,6702169884349,50308167
5/18/2019,15398528.27,7362.22,6703779555093,50986743
5/19/2019,14984659.85,7265.05,6704632680587,54326123
5/20/2019,17128952.08,8193.7,6704632680587,53659545
5/21/2019,17411194.29,8007.03,6704632680587,50993232
5/22/2019,16828129.85,7952.5,6704632680587,55659279
5/23/2019,18104557.65,7625.93,6704632680587,52659678
5/24/2019,16469421.05,7880.29,6704632680587,50993232
5/25/2019,16833084.31,8003.26,6704632680587,46660474
5/26/2019,15115205.13,8071.45,6704632680587,54992701
5/27/2019,17530637.74,8744.42,6704632680587,55659279
5/28/2019,20943626.17,8770.06,6704632680587,54659412
5/29/2019,20098452.3,8719.88,6704632680587,57992303
5/30/2019,20660475.75,8662.98,6747104132834,53664059
5/31/2019,18924858.12,8272.46,7459680720542,43386261
6/1/2019,13928405.37,8553.81,7459680720542,55994234
6/2/2019,17500366.38,8554.8,7459680720542,48577779
6/3/2019,15462127.81,8739.03,7459680720542,44127906
6/4/2019,14378777.93,8134.92,7459680720542,57106702
6/5/2019,17028462.32,7675.8,7459680720542,59331638
6/6/2019,16774166.52,7786.04,7459680720542,58219170
6/7/2019,16576546.92,7803.23,7459680720542,58589993
6/8/2019,16904713.85,7998.29,7459680720542,45982020
6/9/2019,12882272.72,7931.34,7459680720542,54510943
6/10/2019,15040475.21,7640.61,7459680720542,58219170
6/11/2019,16318423.02,8020.38,7459680720542,53027652
6/12/2019,14984664.36,7917.58,7459680720542,48577779
6/13/2019,14041153.39,8173.06,7459680720542,55994234
6/14/2019,16311181.09,8237.88,7411481913588,62264123
6/15/2019,18846894.08,8693.6,7409399249090,53775192
6/16/2019,16609185.1,8859.47,7409399249090,47882020
6/17/2019,15480924.7,8978.99,7409399249090,48986990
6/18/2019,16680372.79,9327.48,7409399249090,60036687
6/19/2019,19759220.1,9076.18,7409399249090,65193213
6/20/2019,21219685.89,9281.7,7409399249090,53038546
6/21/2019,17906834.42,9531.35,7409399249090,48986990
6/22/2019,17538287.92,10209.38,7409399249090,51933576
6/23/2019,20226178.73,10668.63,7409399249090,66666505
6/24/2019,25447586.8,10814.48,7409399249090,65193213
6/25/2019,25683149.78,11017.5,7409399249090,53775192
6/26/2019,22012700.09,11766.4,7409399249090,60773334
6/27/2019,28602342.13,12932.55,7868124124774,55539973
6/28/2019,23684931.42,11132.85,7934713219631,64293188
6/29/2019,25937334.79,12374.35,7934713219631,68631992
6/30/2019,27405858.84,11890.38,7934713219631,59954384
7/1/2019,23170049.16,10737.73,7934713219631,56404453
7/2/2019,20510124.42,10578.72,7934713219631,62321004
7/3/2019,21634656.18,10805.4,7934713219631,67843118
7/4/2019,25660429.83,11984.76,7934713219631,65870935
7/5/2019,25608368.43,11160.49,7934713219631,74548543
7/6/2019,27132379.48,10955.16,7934713219631,70209739
7/7/2019,26335706.98,11232.04,7934713219631,60348820
7/8/2019,22174981.68,11477.01,7934713219631,70209739
7/9/2019,27968213.84,12313.08,8587445349570,65740170
7/10/2019,25335914.87,12586.78,9064159826491,58125056
7/11/2019,21508972.68,12099.9,9064159826491,58125056
7/12/2019,19960968.61,11352.87,9064159826491,73895420
7/13/2019,24773188.33,11803.97,9064159826491,63532038
7/14/2019,20609810.03,11389.1,9064159826491,65334365
7/15/2019,20182908.13,10186.96,9064159826491,65784947
7/16/2019,19638311.28,10873.5,9064159826491,72994256
7/17/2019,22149573.04,9397.72,9064159826491,59927383
7/18/2019,16501101.44,9674.28,9064159826491,54520401
7/19/2019,15933222.49,10638.56,9064159826491,53168656
7/20/2019,16208139.75,10535.75,9064159826491,79752984
7/21/2019,24399901.57,10764.9,9064159826491,67136693
7/22/2019,20103997.74,10587.41,9064159826491,71191929
7/23/2019,21529384.36,10323.62,9033161130738,64212845
7/24/2019,18769327.2,9844.3,9013786945892,62282811
7/25/2019,17345757,9772.17,9013786945892,67211667
7/26/2019,19605754.21,9875.17,9013786945892,74380911
7/27/2019,20745948,9848.65,9013786945892,68107822
7/28/2019,18834366.14,9473.99,9013786945892,78413611
7/29/2019,20994348.81,9530,9013786945892,75277067
7/30/2019,20887751.48,9501.33,9013786945892,63627045
7/31/2019,17750997.04,9589.13,9013786945892,76621300
8/1/2019,21676009.16,10084.7,9013786945892,63627045
8/2/2019,18606541.39,10407.17,9013786945892,75725145
8/3/2019,22617508.87,10529.55,9013786945892,77517456
8/4/2019,23901417.9,10814.57,9013786945892,74828989
8/5/2019,23105969.7,10980.23,9890230141834,70305379
8/6/2019,22256372.32,11787.99,9985348008060,79916269
8/7/2019,24239820.66,11465.67,9985348008060,75945274
8/8/2019,23489547.28,11960.82,9985348008060,70485157
8/9/2019,22052437.23,11996.41,9985348008060,72967028
8/10/2019,22823177.01,11856.64,9985348008060,74952526
8/11/2019,22285954.37,11282.22,9985348008060,75945274
8/12/2019,22402406.23,11566.84,9985348008060,66017787
8/13/2019,19835024.18,11386.26,9985348008060,77930772
8/14/2019,23339417.34,10858.12,9985348008060,75448900
8/15/2019,20751478.03,10016.96,9985348008060,77930772
8/16/2019,20403806.3,10302.17,9985348008060,72967028
8/17/2019,20175209.24,10359.44,9985348008060,63535916
8/18/2019,16818757.38,10214.52,10016798869144,62740159
8/19/2019,16497323.4,10317.6,10183488432890,82514505
8/20/2019,22512416.21,10917.26,10183488432890,77452265
8/21/2019,21381940.82,10760.56,10183488432890,68846458
8/22/2019,18133519.93,10129.4,10183488432890,71377578
8/23/2019,18244786.74,10111.98,10183488432890,77452265
8/24/2019,20303216.62,10405.81,10183488432890,80995833
8/25/2019,20913191.15,10143.8,10183488432890,78464713
8/26/2019,20023054.22,10135.06,10183488432890,69352682
8/27/2019,18051599.15,10360.28,10183488432890,68340234
8/28/2019,17790117.82,10171.95,10183488432890,76439817
8/29/2019,19285143.44,9717.82,10183488432890,83526953
8/30/2019,20199158.85,9484.55,10183488432890,80995833
8/31/2019,19625872.03,9577.99,10183488432890,84033177
9/1/2019,20380765.55,9600.9,10685572378040,75959124
9/2/2019,17386554.18,9769.79,10771996663680,79786350
9/3/2019,19567794.84,10386.64,10771996663680,87818533
9/4/2019,22232234.97,10621.29,10771996663680,72825125
9/5/2019,18375693.84,10584.16,10771996663680,88354012
9/6/2019,22456931.63,10577.8,10771996663680,84605660
9/7/2019,21464687.59,10317.47,10771996663680,80321829
9/8/2019,20094042.86,10487.21,10771996663680,94779758
9/9/2019,23644815.68,10406.31,10771996663680,78179913
9/10/2019,19160369.49,10313.66,10771996663680,97457152
9/11/2019,23662199.32,10101.03,10771996663680,98528110
9/12/2019,23997270.5,10159.32,10771996663680,84605660
9/13/2019,20481339.86,10420.16,10958429712866,81711974
9/14/2019,19643241.85,10363.9,11890594958796,91618126
9/15/2019,20523303.28,10361.33,11890594958796,86889448
9/16/2019,19411747.05,10310.43,11890594958796,96346803
9/17/2019,21460937.09,10265.63,11890594958796,87480533
9/18/2019,19262723.37,10190.36,11890594958796,102848735
9/19/2019,22533478.53,10157.59,11890594958796,87480533
9/20/2019,19373703.71,10275.88,11890594958796,89253787
9/21/2019,19539823.59,10173.11,11890594958796,98120057
9/22/2019,21079948.12,9979.49,11890594958796,98120057
9/23/2019,21169975.57,10033.05,11890594958796,67383654
9/24/2019,14647183.8,9683.38,11890594958796,92800295
9/25/2019,19220354.79,8553.61,11890594958796,92209210
9/26/2019,17222704.4,8432.23,12017674556108,102155715
9/27/2019,18142040.44,8055.64,12759819404409,83726816
9/28/2019,13731933.73,8193.9,12759819404409,100852756
9/29/2019,16399123.57,8225,12759819404409,86263993
9/30/2019,14292283.47,8056.74,12759819404409,82458228
10/1/2019,13436667.52,8307.74,12759819404409,90704051
10/2/2019,15347785.33,8322.92,12759819404409,93875521
10/3/2019,15983802.95,8382.03,12759819404409,93241227
10/4/2019,15446657.01,8236.17,12759819404409,93241227
10/5/2019,15198779.2,8155.48,12759819404409,100218462
10/6/2019,16377861.17,8147.69,12759819404409,94509815
10/7/2019,15379216.33,7869.74,12759819404409,98315580
10/8/2019,15743886.01,8212.02,12759819404409,102755638
10/9/2019,17060959.45,8190,12759819404409,87532581
10/10/2019,14626389.97,8587.92,12874760266707,103681264
10/11/2019,17831123.68,8586.9,13008091666972,100875176
10/12/2019,17060812.1,8269.73,13008091666972,86002554
10/13/2019,14021139.92,8308.01,13008091666972,91822276
10/14/2019,15185999.16,8283.76,13008091666972,87295825
10/15/2019,14628224.19,8353.54,13008091666972,98935269
10/16/2019,16240085.96,8162.16,13008091666972,92468911
10/17/2019,14633533.22,8002.51,13008091666972,96995362
10/18/2019,15858419.08,8076.78,13008091666972,103461719
10/19/2019,16329289.22,7954.15,13008091666972,91822276
10/20/2019,14484979.9,7960.04,13008091666972,94408819
10/21/2019,14984777.03,8231.06,13008091666972,102815083
10/22/2019,16722180.44,8222.52,13008091666972,109281441
10/23/2019,17496598.35,8026.76,13069108485876,109144376
10/24/2019,17079475.39,7469.56,13691480038694,90520753
10/25/2019,12594197.43,7431.88,13691480038694,93923789
10/26/2019,13909079.27,8666.79,13691480038694,95285003
10/27/2019,16769057.92,9259.8,13691480038694,78269824
10/28/2019,13879519.95,9551.54,13691480038694,91201360
10/29/2019,16254462.72,9218.76,13691480038694,90520753
10/30/2019,15907595.39,9433.35,13691480038694,91201360
10/31/2019,15935289.73,9164.62,13691480038694,89840146
11/1/2019,15460313.8,9147.98,13691480038694,88478931
11/2/2019,15476389.78,9252.99,13691480038694,91201360
11/3/2019,16052149.36,9301.18,13691480038694,93923789
11/4/2019,16402669.81,9206.16,13691480038694,89840146
11/5/2019,15941423.77,9418.05,13691480038694,98007432
11/6/2019,17451427.1,9310.19,13691480038694,89840146
11/7/2019,15769410.01,9343.34,13669891710443,91737090
11/8/2019,15970955.44,9204.24,12720005267391,80936306
11/9/2019,14762408.04,8766.04,12720005267391,91053344
11/10/2019,16111246.62,8809.41,12720005267391,104964272
11/11/2019,18896479.03,9037.12,12720005267391,95479549
11/12/2019,16881322.71,8717.81,12720005267391,85362510
11/13/2019,14989182.4,8801.52,12720005267391,85362510
11/14/2019,15067619.93,8762.42,12720005267391,106861217
11/15/2019,18779474.74,8632.32,12720005267391,99905753
11/16/2019,17351278.97,8457.69,12720005267391,93582604
11/17/2019,15864379.2,8482.7,12720005267391,97376493
11/18/2019,16582477.3,8503.93,12720005267391,88524085
11/19/2019,14963381.52,8175.99,12720005267391,92950289
11/20/2019,15599060.26,8120.8,12720005267391,89788715
11/21/2019,14807093.07,8081.81,12795789637886,87143255
11/22/2019,13715760.95,7617.07,12973235968800,85127204
11/23/2019,12538677.98,7286.35,12973235968800,111568229
11/24/2019,16178363.03,7324.03,12973235968800,84482301
11/25/2019,11832812.58,6907.4,12973235968800,80612882
11/26/2019,11205569.82,7130.25,12973235968800,78678173
11/27/2019,11167150.57,7163.63,12973235968800,89641525
11/28/2019,12848987.49,7523.83,12973235968800,105119198
11/29/2019,15917751.91,7431,12973235968800,87706816
11/30/2019,14142605.49,7757.47,12973235968800,81257785
12/1/2019,12281980.57,7557.72,12973235968800,89641525
12/2/2019,12925726.37,7402.69,12973235968800,93510943
12/3/2019,13446041.66,7309.59,12973235968800,101894683
12/4/2019,14637722.11,7296.77,12973235968800,107698811
12/5/2019,15591131.4,7192.85,12955951549096,93386357
12/6/2019,13451289.42,7395.97,12876842089682,92816137
12/7/2019,13603961.75,7547.19,12876842089682,99217250
12/8/2019,15286888.49,7504.83,12876842089682,94736471
12/9/2019,13969510.4,7522.39,12876842089682,94736471
12/10/2019,13970881.97,7337.42,12876842089682,94736471
12/11/2019,13646564.11,7220.76,12876842089682,84494691
12/12/2019,12062018.83,7202.31,12876842089682,85134802
12/13/2019,12076200.2,7189.16,12876842089682,97296916
12/14/2019,14060284.47,7251.87,12876842089682,96656805
12/15/2019,13824044.96,7067.74,12876842089682,79373800
12/16/2019,11126047.87,7111.14,12876842089682,100497473
12/17/2019,14132643.71,6879.54,12876842089682,90255692
12/18/2019,12121833.95,6612.12,12876842089682,85774913
12/19/2019,11695182.78,7284.29,12892837609391,100622310
12/20/2019,14591652.02,7150.86,12948593420946,100413779
12/21/2019,14124384.46,7190.17,12948593420946,113287340
12/22/2019,15844785.32,7143.2,12948593420946,108781594
12/23/2019,15337832.97,7514.41,12948593420946,92045964
12/24/2019,13758030.76,7322.08,12948593420946,80459759
12/25/2019,11525831.91,7250.69,12948593420946,82390793
12/26/2019,11634910.29,7192.72,12948593420946,107494238
12/27/2019,15752637.61,7194.4,12948593420946,93333320
12/28/2019,13514433.19,7243.93,12948593420946,95908032
12/29/2019,13698700.74,7301.07,12948593420946,99770101
12/30/2019,14317659.02,7385.36,12948593420946,106850560
12/31/2019,15446347.04,7219.6,12948593420946,93333320
1/1/2020,13152944.22,7168.31,13031658000898,112718459
1/2/2020,15907075.79,7175.68,13798783827516,96717718
1/3/2020,12576131.22,6944.33,13798783827516,115924074
1/4/2020,15705586.47,7326.35,13798783827516,115238132
1/5/2020,15650931.39,7347.89,13798783827516,111808426
1/6/2020,15404396.62,7351.57,13798783827516,92602071
1/7/2020,13051403.08,7759.24,13798783827516,120725663
1/8/2020,17646229.3,8165.47,13798783827516,97403660
1/9/2020,14890476.72,8042.65,13798783827516,107692779
1/10/2020,15730239.71,7817.92,13798783827516,102205248
1/11/2020,15541380.57,8184.66,13798783827516,111808426
1/12/2020,16893865.39,8021.49,13798783827516,103577131
1/13/2020,15625350.67,8173.97,13798783827516,98089601
1/14/2020,14633330.08,8105.24,13819009697340,99607271
1/15/2020,15748081.37,8842.42,14776367535689,110915119
1/16/2020,16792710.07,8813.89,14776367535689,116791417
1/17/2020,17478168.64,8722.03,14776367535689,116791417
1/18/2020,17783148.02,8900.34,14776367535689,96958912
1/19/2020,14834325.08,8910.85,14776367535689,110180582
1/20/2020,16961771.12,8703.36,14776367535689,111649657
1/21/2020,16034934.29,8626.47,14776367535689,112384194
1/22/2020,16708344.24,8722.26,14776367535689,114587805
1/23/2020,17310387.59,8658.94,14776367535689,116791417
1/24/2020,17169132.32,8388.11,14776367535689,111649657
1/25/2020,16478219.05,8428.17,14776367535689,120464103
1/26/2020,17146239.27,8327.36,14776367535689,105038822
1/27/2020,15373871.85,8588.42,14776367535689,94755301
1/28/2020,14226813.87,8895.78,15203806713071,107321517
1/29/2020,16242549.01,9385.69,15466098935555,123011832
1/30/2020,18887556.28,9279.81,15466098935555,119936536
1/31/2020,18922276.39,9502.37,15466098935555,110710649
2/1/2020,17040641.86,9333.77,15466098935555,116092416
2/2/2020,17858163.32,9378.09,15466098935555,109941825
2/3/2020,16944231.59,9314.56,15466098935555,113785944
2/4/2020,17467129.75,9284.51,15466098935555,101484761
2/5/2020,15415016.36,9162.14,15466098935555,122243008
2/6/2020,19130672.82,9614.9,15466098935555,103791233
2/7/2020,17105098.6,9755.66,15466098935555,106866529
2/8/2020,17296713.61,9807.54,15466098935555,106866529
2/9/2020,17511947.95,9907.12,15466098935555,117630064
2/10/2020,19747647.26,10162.41,15466098935555,93796522
2/11/2020,15671545.12,9854.79,15521134947902,114190851
2/12/2020,19051941.21,10275.38,15546745765529,109742275
2/13/2020,18763378.49,10354.3,15546745765529,108969442
2/14/2020,18474198.44,10242.43,15546745765529,104332445
2/15/2020,17892676.33,10368.53,15546745765529,109742275
2/16/2020,18294966.94,9904.17,15546745765529,109742275
2/17/2020,17801511.08,9937.67,15546745765529,121334769
2/18/2020,19823862.2,9703.93,15546745765529,115924939
2/19/2020,19007001.53,10180.65,15546745765529,108969442
2/20/2020,18406770.34,9604.72,15546745765529,97376948
2/21/2020,15368284.87,9606.86,15546745765529,119016270
2/22/2020,18886942.69,9696.58,15546745765529,114379273
2/23/2020,18051502.97,9669.63,15546745765529,109742275
2/24/2020,17684305.82,9989.39,15546745765529,108969442
2/25/2020,17377835.22,9663.75,15509350562257,111020256
2/26/2020,17822599.43,9309.15,15486913440293,104700775
2/27/2020,15629013.68,8785.52,15486913440293,113169220
2/28/2020,16401715.33,8804.72,15486913440293,121637666
2/29/2020,17412081.06,8712.35,15486913440293,107010351
3/1/2020,15277906.35,8531.42,15486913440293,136264980
3/2/2020,19058740.7,8534.17,15486913440293,114708938
3/3/2020,16697791.75,8912.82,15486913440293,117788372
3/4/2020,17037037.23,8754.34,15486913440293,128566393
3/5/2020,18948989.97,8758.9,15486913440293,125486959
3/6/2020,18562608.98,9067.39,15486913440293,119328090
3/7/2020,18084440.76,9155.89,15486913440293,120867807
3/8/2020,18200369.58,8898.63,15486913440293,121637666
3/9/2020,17385259.26,8039.38,16076772598591,119877105
3/10/2020,15003719.04,7931.94,16552923967337,108616241
3/11/2020,13309094.53,7885.46,16552923967337,97919187
3/12/2020,11906436.35,7936.65,16552923967337,124250397
3/13/2020,13544827.88,4830.21,16552923967337,102856289
3/14/2020,8634486.982,5609.03,16552923967337,105324840
3/15/2020,8986521.226,5166.26,16552923967337,97919187
3/16/2020,8103100.664,5348.44,16552923967337,97919187
3/17/2020,7889846.941,5026.35,16552923967337,101210589
